SaleID,ExhibitionID,Item,Qty,Price,Date
4420,4420,hqM^6i2vHZ,1,944.46,1975-11-25
4421,4421,B3QTonM*dA,9,994.87,1984-01-28
4422,4422,0HvsjJwO9i,44,722.0,1968-10-20
4423,4423,ECqapCyvF2,60,930.6,2021-01-17
4424,4424,kTbG3fNUcO,81,998.77,1950-12-14
4425,4425,k1kYl7&deL,73,668.72,1989-09-15
4426,4426,WM2mhzqtGd,98,201.94,1989-02-24
4427,4427,SbgYGhpC5@,12,191.61,1969-04-17
4428,4428,kV7tZyu%5&,99,606.94,1988-04-08
4429,4429,ltTGvO2plO,49,90.02,1950-05-07
4430,4430,0p #4hQ@7d,97,992.58,1958-05-15
4431,4431,i8yvVacaX0,80,557.67,2013-05-28
4432,4432,d4o#V37pa3,34,772.97,1976-01-14
4433,4433,FS&NsKYxR#,93,570.14,1966-04-22
4434,4434,zY6!ce$24k,70,630.73,1965-04-23
4435,4435,uY5bT#sBde,77,10.53,2018-02-02
4436,4436,YVJMvSnp%L,24,584.61,1997-10-16
4437,4437,!WiR1%2l6%,73,994.52,2020-12-15
4438,4438,1G H!Kcbpe,98,744.77,1958-09-19
4439,4439,9u*3V3atzY,52,481.17,2009-07-27
4440,4440,d7IHmrPIGv,22,912.99,1955-09-12
4441,4441,ZC#qV3Uq7X,24,697.31,1952-05-12
4442,4442,6O^wwm#PZp,41,365.23,2004-03-17
4443,4443,YnrdrzbhBv,95,487.85,1951-06-13
4444,4444,3NSMC6WZCu,27,68.68,1950-12-05
4445,4445,x7sDict2Jb,59,869.9,1988-09-01
4446,4446,JGDTNN8XMf,18,91.45,1950-11-24
4447,4447,hcF%n5lol3,48,27.72,1950-03-14
4448,4448,#*!S!lrzR1,56,338.7,1977-01-11
4449,4449,9ldxUlYjuF,100,426.02,1959-10-01
4450,4450,YyJPqNE6P$,5,200.38,1969-12-09
4451,4451,gj6W9yBt4i,26,23.95,1958-02-22
4452,4452,Ob%9NU$@ V,19,16.14,2005-06-16
4453,4453,q#WmmJpYvy,1,188.13,2020-10-03
4454,4454,wwbOK2nqu%,96,32.21,1981-02-12
4455,4455,5#LTytw4X3,6,699.13,2012-05-18
4456,4456,S7GudSMM*3,38,544.36,1986-12-08
4457,4457,C9s*Yc#1Rg,69,758.73,1993-01-04
4458,4458,IJ5DPkiGOq,36,670.51,2017-12-12
4459,4459,5UP0tWTGNU,48,105.8,2008-09-22
4460,4460,dY0So0Vcea,92,465.59,S2EeMy
4461,4461,D&HsQ2m3jA,23,235.87,1984-06-04
4462,4462,5%Ya&F85nA,55,240.55,1952-07-11
4463,4463,mQF3H2 jUT,17,581.3,2021-03-10
4464,4464,GO^!HrpQZN,71,950.95,2004-04-16
4465,4465,cFqSROPrtO,74,446.06,1970-05-16
4466,4466,KSF@LkI bK,70,987.58,1953-08-13
4467,4467,$5C7h!!%ev,95,989.27,2018-12-15
4468,4468,#m*Sduc8xT,40,870.05,1981-10-26
4469,4469,eWn8B5MaYR,69,397.81,2023-02-17
4470,4470,!keBHuNxpq,2,876.54,1966-08-26
4471,4471,vXOP#Y4s!d,54,829.93,1983-12-27
4472,4472,BFzZNqy20u,14,228.62,2000-04-23
4473,4473,mSztDunji2,18,124.61,2018-03-18
4474,4474,rpvUvalmLD,49,253.46,1979-03-13
4475,4475,qI82*H7!y4,70,531.27,m0VOk6
4476,4476,4ZigM^ElxC,78,883.53,2017-01-13
4477,4477,MMLUv%mVsG,83,917.69,1961-06-08
4478,4478,jp4$ESXyrT,50,289.48,1979-08-20
4479,4479,^axVMIjYdM,15,622.94,1981-04-18
4480,4480,o0PqOAQt S,57,701.84,1969-07-16
4481,4481,Av8XcbA32R,65,916.34,1988-06-01
4482,4482,7CV7ZKtSY7,44,275.99,1965-02-25
4483,4483,dD$y#P^GzV,69,602.1,1958-12-21
4484,4484,R b X EpSh,93,193.33,2000-02-09
4485,4485,upsR0C%qoJ,31,86.76,1967-01-28
4486,4486,0q4xmHiVx!,85,593.13,1982-05-15
4487,4487,hpj56OTO74,72,953.12,1966-08-09
4488,4488,uxNutwE^*H,5,830.51,1984-04-15
4489,4489,38L9ch8W2@,20,149.03,2024-09-20
4490,4490,apxlOGjf8S,7,477.4,q04unt
4491,4491,22F44dn&zk,85,207.41,1957-09-19
4492,4492,0YEEf*itl0,13,362.73,2022-10-21
4493,4493,TjlbYR@d3g,20,963.89,2018-11-02
4494,4494,v0ToUjoZh9,76,265.9,1954-08-07
4495,4495,z6nq9Pt&gP,20,863.41,4OgRoe
4496,4496,y3xD@Wq70K,81,662.96,2014-09-04
4497,4497,I#h1R5@jkp,86,44.32,1995-07-08
4498,4498,u#apWNNN V,80,795.6,1958-09-14
4499,4499,x6dDreuM*7,37,484.97,2025-02-14
4500,4500,70hsUe4O$D,39,376.28,1998-03-20
4501,4501,Sf1UlVkRRU,50,886.99,2019-09-05
4502,4502,YyfUNuBWPb,95,992.65,1999-09-04
4503,4503,yE8kZUjy!0,82,436.72,1991-03-10
4504,4504,3ojaP6pkE*,95,245.68,fmAxTN
4505,4505,wTGAQ1RygZ,38,786.26,2018-06-24
4506,4506,ZRO@Evy2OY,36,323.59,1982-09-13
4507,4507,9Nh@ywaP*A,28,162.12,1972-09-05
4508,4508,$G$lAqjsVy,5,947.57,gKJblu
4509,4509,plzvpdmK@r,46,501.78,1985-01-02
4510,4510,9F$KiTRrF4,51,218.83,1968-09-24
4511,4511,7W3f*2vhnk,85,485.84,1999-10-14
4512,4512,YAQT9y0Eb5,78,951.87,1989-05-06
4513,4513,rNI&6boH#l,72,118.99,2020-02-08
4514,4514,WUFL2w^XpL,96,555.3,1997-02-13
4515,4515,9czN2sOn1D,73,620.17,wp7Nu5
4516,4516,LzJ$p 4hm0,38,62.68,1981-01-22
4517,4517,g& k@KjiP%,30,835.66,1956-11-06
4518,4518,%@o6$pPLAG,87,580.27,1965-02-25
4519,4519,LQ%2ZYiOWq,30,770.55,1965-04-11
4520,4520,BM6bbQNY87,99,496.74,1967-06-15
4521,4521,a5ZKq0rG6!,45,735.55,2025-01-15
4522,4522,%O8rk*ilEG,65,392.28,1977-05-17
4523,4523,wNu9kHs$x0,30,416.6,2016-10-12
4524,4524,lF3kK!OIp^,78,195.68,2017-02-27
4525,4525,xC@EW$VOx%,34,495.37,1991-04-02
4526,4526,lsRZBG8abN,32,486.63,1971-10-01
4527,4527,0iNKNtz57&,100,264.19,2023-09-22
4528,4528,ogUF2aZ$uN,20,405.54,2024-11-15
4529,4529,C&pdfFXftA,63,278.21,ehfA44
4530,4530,t$f19W2tta,50,190.77,Nlixgq
4531,4531,4BZlh7TRup,39,966.98,fsPJc6
4532,4532,o8jWMkEDpj,40,434.32,1977-07-10
4533,4533,entwj#ZeX@,42,766.37,1988-12-19
4534,4534,6OpABfjgt3,97,281.58,2017-11-06
4535,4535,k@%VCgjn j,99,615.15,1955-09-25
4536,4536,yF86b t2w5,42,394.85,1992-11-08
4537,4537,3 ir73g1p^,7,458.19,u3GzFQ
4538,4538,jZ7vKUZaoH,92,473.23,2006-09-26
4539,4539,BD&48&JbC ,9,368.77,1995-09-14
4540,4540,2pk2sESr1W,38,660.24,2014-04-08
4541,4541,AMDW%wFAto,2,36.07,1952-06-10
4542,4542,orLANCWmau,58,569.73,4KfBIB
4543,4543,6ktKjpLbgG,92,117.7,2020-05-11
4544,4544,oRknM#BCPi,55,523.7,1963-12-12
4545,4545,7116A$Q70M,95,92.8,1970-06-17
4546,4546,4UO24!ssEG,68,833.77,1972-10-03
4547,4547, pWuvMw9@j,38,740.07,1977-08-27
4548,4548,3CrbQBETYT,5,795.96,2023-09-28
4549,4549,%bh#2$bYQQ,25,46.78,1987-10-15
4550,4550,YkQnQMI5hP,64,493.06,1992-10-18
4551,4551,Hc7DufizzK,72,167.59,2017-05-04
4552,4552,079RtNlo&B,72,840.27,1993-05-02
4553,4553,ZdgfqEuf%U,9,694.25,2019-11-09
4554,4554,GYU426m9s1,76,166.5,2000-10-19
4555,4555,%FzmpMH^cL,67,69.45,2001-05-10
4556,4556,gX8UN2sdk ,64,395.93,1977-10-14
4557,4557,l0SA%17g2P,13,228.77,1957-03-16
4558,4558,J68HouSP4f,50,366.54,2013-02-17
4559,4559,o9V!WqKQlE,78,829.45,1984-01-05
4560,4560,ROplUT2T%O,24,536.66,2012-01-09
4561,4561,j&MY2QZ%$5,5,887.89,1976-03-24
4562,4562,W6Bm2yRcOM,70,48.23,1986-09-25
4563,4563,5FaT0gCIN$,84,314.82,2015-04-11
4564,4564,3Up$QepF!f,49,817.94,ogQNiK
4565,4565,B^**rX3cVx,36,582.56,1991-04-13
4566,4566,h9GBucgobp,57,676.41,1994-11-26
4567,4567,hQv4MPZQGg,26,738.54,2008-10-23
4568,4568,Q*lEBCFO8f,7,601.9,1995-01-06
4569,4569,lRhx@Ia$IJ,43,797.99,2003-02-11
4570,4570,lhWk2vktWS,13,222.38,1963-07-05
4571,4571,wfJh7d gg0,95,860.81,1964-12-07
4572,4572,bC6Sjp97cp,40,349.59,1974-04-09
4573,4573,!Ju5Dr623p,100,194.02,1967-01-06
4574,4574,*EWENA!6Lx,50,62.93,1982-01-08
4575,4575,G6zL$wxta3,97,273.46,1993-10-24
4576,4576,c@Kw$IsyhW,12,530.84,SVUMuu
4577,4577,gVE8LPl7*T,91,944.09,2001-10-14
4578,4578,IVAMVIJmdm,66,676.06,2024-10-01
4579,4579,Y!cb^LNztg,85,846.92,2004-02-06
4580,4580,OlbRH@U^cN,36,402.03,1998-05-28
4581,4581,R%%9CQkso3,1,329.4,1970-08-18
4582,4582,NA Ex8XC$V,37,346.78,1994-10-22
4583,4583,oCAPtqE6%6,55,365.05,2000-02-06
4584,4584,LtvKDl6z#R,1,968.08,1995-01-15
4585,4585,OtvKzjqpfM,93,37.8,1963-12-07
4586,4586,qDYXkcK1rJ,7,807.95,1999-06-24
4587,4587,KfXCrNPP!8,38,394.83,1955-05-16
4588,4588,TRDWsVZDp0,88,316.95,Exf7W7
4589,4589,ZRLt#3^9U!,23,890.39,1994-04-15
4590,4590,oQpihMVn#m,59,699.73,1990-11-25
4591,4591,Tv$baWsE2@,9,705.23,1953-08-27
4592,4592,hTWU!mS9&C,15,617.19,1970-07-23
4593,4593,IeyuzmT2@H,11,40.02,1950-12-21
4594,4594,ACwGJfN0uM,54,313.48,2020-10-17
4595,4595,J9KLYRHqO2,95,362.99,1958-03-26
4596,4596,UJt#7!EQ^v,45,777.46,1959-04-24
4597,4597,!DafFhEOi6,65,364.77,Fc6CT6
4598,4598,mco!lk Ilm,25,107.45,1966-05-12
4599,4599,6oKbjil# j,95,391.75,1966-07-13
4600,4600,4i2mg5LWI$,53,802.01,1986-01-17
4601,4601,AbPkJ9Le7B,90,374.22,2022-07-06
4602,4602,AEieJ47iT4,69,689.83,1960-09-28
4603,4603,Yb6PwukACb,29,468.7,1973-12-06
4604,4604, 81xg4GUbM,65,164.59,1969-09-21
4605,4605,BRjIu!&pNl,30,632.36,2004-06-28
4606,4606,L#VWPhFlSb,55,399.01,2006-11-09
4607,4607,EU2f9MfviI,2,464.75,1951-08-16
4608,4608,mxv8A%JQF1,74,408.29,2018-08-12
4609,4609,Ns1Utk8ggT,74,222.37,2022-04-02
4610,4610,#fGey$KbY9,82,444.15,QQ92g7
4611,4611,g3v#v%BjV&,70,79.1,2025-02-02
4612,4612,ba5dTocv9F,33,166.55,2013-08-25
4613,4613,I@2LCC^iWs,52,608.65,1959-02-09
4614,4614,A%4YIL4plw,23,505.55,2008-12-23
4615,4615,XJz$LmFvzO,67,265.2,2003-10-21
4616,4616,wTeT&t3!4j,14,456.5,2003-12-12
4617,4617,whl5XFu1^V,22,923.26,1950-06-05
4618,4618,mM#wTpgyVD,28,566.1,1991-09-27
4619,4619,&&99Evlw0A,67,655.62,1999-06-18
4620,4620,Gaid975llw,23,417.79,PAOgfv
4621,4621,&#u8wC^Qmg,84,253.6,1976-08-03
4622,4622,slkxc0LiX!,88,726.95,1969-12-17
4623,4623,cN@Oss2R#b,97,889.1,1997-03-20
4624,4624,as&^TVA2EF,22,322.16,PmlbeF
4625,4625,JSuaMnEj0f,19,951.39,1992-12-21
4626,4626,*%E&E3PA56,12,374.96,1997-08-06
4627,4627,g0!!2WncA ,66,740.73,2017-06-10
4628,4628,n$413KI1m*,60,234.55,1952-05-02
4629,4629,GV7^XHkC2!,28,959.23,1969-02-05
4630,4630,%lVV*^@7md,75,201.72,2012-09-01
4631,4631,@TBKQYYZIs,60,358.91,2022-06-07
4632,4632,%WF8HlN3Vr,65,527.31,2006-07-23
4633,4633,4bn6*QFr%d,56,246.88,1959-01-21
4634,4634,*uv06!02t!,19,203.4,1991-06-28
4635,4635,^zLfVwMjHi,38,648.16,1977-05-07
4636,4636,uMB*XNjzHf,76,607.49,sEBiUp
4637,4637,TRIFy6Npsj,57,864.36,1963-07-12
4638,4638,QooN2nTmHW,4,600.21,1998-12-09
4639,4639,Q!HKdszGpT,25,897.0,2019-11-24
4640,4640,0Y7oXf3w#s,66,691.62,2012-06-08
4641,4641,6r5TICWPIw,54,445.84,1975-08-25
4642,4642,aEN*eQG4Pm,3,900.78,r6mYtC
4643,4643,t5sQMa1eeN,43,104.49,1979-09-17
4644,4644,A!ysMZCtr9,40,262.03,1960-09-26
4645,4645,96Dzzbt1W7,3,896.04,1956-05-03
4646,4646,SQw0%yP4Ys,34,638.79,1984-09-17
4647,4647,Ta!vz$6vQS,19,560.8,2010-05-07
4648,4648,kCbB@C@#Fd,85,139.35,1999-08-27
4649,4649,z*jNLlsShU,89,966.33,1956-09-15
4650,4650,E2lWlsSNqT,2,291.57,eX5Wmc
4651,4651,7jeQEHjOya,24,253.08,1985-07-18
4652,4652,!1tSz2x5GZ,9,441.67,1975-08-20
4653,4653,jJGCt!Oa5%,88,540.34,1986-04-14
4654,4654,SaQnw^Ict$,15,930.78,jcpVVR
4655,4655,Owb5dIllNs,2,214.25,1973-03-15
4656,4656,5O2$QP*t9@,15,544.47,1996-04-10
4657,4657,EATf7g4ika,46,448.16,2003-10-08
4658,4658,RUNz0KAJTu,49,714.76,1976-10-19
4659,4659,9$#0Rwj28w,27,419.39,2011-12-14
4660,4660,AGNS*6l!y4,34,817.99,2000-12-22
4661,4661,*ESabur#em,99,723.8,2022-05-14
4662,4662,53Vs$ l!NH,87,24.99,2024-01-18
4663,4663,rvqb!fO6St,81,648.79,1987-07-13
4664,4664,D2dYT!2%dj,49,993.08,2013-01-05
4665,4665,vip ORrD5i,75,685.91,1954-05-03
4666,4666,l6t7O^9xIt,20,515.53,1968-09-09
4667,4667,dTY97w5ZOK,3,395.63,1961-07-14
4668,4668,AgPxT64fF7,7,265.6,1985-12-19
4669,4669,#zYx5POp9#,64,189.82,2007-12-22
4670,4670,MSDYQNHbMh,80,884.32,7uiwa0
4671,4671,8z$8ITXkwf,37,653.53,1987-01-06
4672,4672,C^qF^l#X9S,30,844.36,2004-03-23
4673,4673,n4aPI& EGO,30,383.15,2022-02-15
4674,4674,@kb5DRA&gO,81,428.5,fpDT6U
4675,4675,k5T^GC%Twm,47,457.42,2003-02-16
4676,4676,FDqT 1nQEI,56,542.79,2004-07-19
4677,4677,h^$5MGiiUO,71,972.3,1983-06-23
4678,4678,sUCO2pRj7Q,82,521.54,2013-06-16
4679,4679,Gjddx$HfkP,40,993.48,1969-12-22
4680,4680,%Zlz07AK9r,66,474.51,QeJerT
4681,4681,YhG9QlmncP,19,785.07,2018-08-08
4682,4682,mBQ3!1s$DJ,30,589.34,1990-02-16
4683,4683,j7DsRIZwVf,84,932.11,1983-10-15
4684,4684,ax79!cSbyF,43,337.97,1989-03-05
4685,4685,DQdX51YaGO,70,599.1,2014-08-07
4686,4686,3RUBVD%tJ@,11,975.84,1992-10-10
4687,4687,x2jKeDUh5Y,75,786.02,1998-11-26
4688,4688,o*UoAd2@LU,6,507.01,1982-05-28
4689,4689,#9G#jRrhnF,35,461.84,1995-03-15
4690,4690,7gma4KcRa2,18,139.59,2005-03-01
4691,4691,zXAte6j*Ve,47,970.88,1952-05-17
4692,4692,e%rA5$u&RE,13,749.73,1988-02-13
4693,4693,itlWRs8rWD,14,868.37,2003-03-09
4694,4694,wfn&WhSt9@,75,239.13,1951-05-15
4695,4695,3@KNnnsZ0U,13,962.08,1974-03-18
4696,4696,$Ao D7GixQ,48,740.95,1998-12-02
4697,4697,s&jdXgeXlY,52,266.96,2007-07-02
4698,4698,rvHosayD%Q,64,911.99,1979-11-12
4699,4699,2&iVGyxi5C,45,272.51,1999-08-06
4700,4700,NQ puzq22q,65,767.36,2011-08-16
4701,4701,Mhe7K#%pGt,59,680.08,1995-05-24
4702,4702,&^c@Yqj3Dv,38,851.65,1963-06-07
4703,4703,pP pdpicD0,89,280.42,1956-03-07
4704,4704,GmiFY^Ze$3,65,265.24,1990-07-05
4705,4705,$HcXTZIeVm,82,226.7,2019-07-01
4706,4706,g7Z#iZCgsC,66,271.49,2025-02-19
4707,4707,@f5wZ%74 Y,18,642.9,1995-12-15
4708,4708,*eHTXa6ZkN,60,28.11,1986-02-09
4709,4709,3gMnIzjvGI,47,893.75,2009-03-05
4710,4710,65K9H jc26,86,980.75,1973-08-19
4711,4711,ODO8CkwB@N,90,330.26,1987-12-17
4712,4712,s5x@CbKfqP,67,509.83,1954-09-23
4713,4713,9GgpvHrSlU,42,167.28,1986-03-12
4714,4714,4Em*QMrmuG,72,567.37,1953-05-11
4715,4715,Qq%eV5ZlhC,42,591.75,2024-07-02
4716,4716,x9UfyOVJ23,73,516.35,1968-03-05
4717,4717,GHoupWNeIa,23,820.15,1958-09-26
4718,4718,jz S!QY2hB,17,65.53,1958-03-16
4719,4719,wo0Rl4R5N^,14,249.51,1975-03-02
4720,4720,kwx0%K6LqU,46,422.69,2010-04-21
4721,4721,M0tSVsM2yu,72,934.23,1982-09-01
4722,4722,gM% j0MZx2,78,698.83,2015-10-10
4723,4723,Q$q6rOQK#v,93,684.74,ZEIMUh
4724,4724,GxiRqg1@Ja,38,238.72,1972-04-11
4725,4725,LkuRi4S*xA,51,348.65,2022-07-03
4726,4726,XnG@WfB@a&,72,316.9,1995-01-02
4727,4727,D0$ZEi Wpq,25,537.86,1980-02-04
4728,4728,mh R36UoZ1,64,222.0,2016-09-11
4729,4729,8$$Nc%1XQ&,18,275.49,2018-08-11
4730,4730,wE1DqRfiOQ,68,268.44,1960-04-01
4731,4731,4m#WWLxpuM,63,122.88,1964-09-05
4732,4732,GSx%8RJEdS,79,567.78,0WjRKo
4733,4733,ZHAiLW@G3U,79,873.38,2025-11-07
4734,4734,hqYES^bRN8,60,44.26,4iMgF4
4735,4735,UvG8a9v9C^,1,91.68,1952-05-08
4736,4736,z9osBGMq H,1,197.09,1973-01-10
4737,4737,Z%b%%tGEyR,35,351.44,V4qrzu
4738,4738,0lfMa#$xzj,83,948.74,1966-05-25
4739,4739,8zSM7Y105W,61,794.9,1963-08-20
4740,4740,902xLnUizI,40,663.73,1959-12-22
4741,4741,Ne0!jihU&*,21,32.11,2010-09-15
4742,4742,mD1p&2rRWV,41,244.54,2010-05-14
4743,4743,j!QA1*q V6,65,970.41,2016-10-04
4744,4744,8VK#K3iaxD,92,103.68,2009-04-25
4745,4745,L $%d4U Ac,49,530.6,1982-01-26
4746,4746,lRsyUxvE9H,88,213.32,QElTTi
4747,4747,t1g%AUBzd9,44,992.83,1962-12-02
4748,4748,I3jTSf1KWH,72,281.11,1983-06-26
4749,4749,%bW5LoSv@I,10,856.77,1975-07-08
4750,4750,eY%2CSSQh9,96,355.99,YgkSzO
4751,4751,Cm5nG$d@vO,39,547.87,0jB02Q
4752,4752,9i LjVw9YB,93,283.03,1997-12-22
4753,4753,^g&2l*vFHC,34,904.55,1988-11-01
4754,4754,bIabGfCA6H,49,111.3,1978-11-08
4755,4755,%Ruy4S6xWS,35,433.08,1996-12-06
4756,4756,$YR6nFvwNB,91,510.01,1990-06-25
4757,4757,X6h30cCL0A,81,842.01,1975-07-24
4758,4758,pTMhb@DTaH,64,926.24,2008-11-23
4759,4759,uVKNDsSb8N,88,739.25,1973-04-05
4760,4760,5GK8ior2T#,42,787.2,1993-11-19
4761,4761,ohbjJxktBp,56,355.24,1999-08-19
4762,4762,wE@5%gMg1U,19,412.52,1961-09-15
4763,4763,ZHTTwMxL z,29,42.79,1981-06-17
4764,4764,e1RZmqKL#V,28,409.16,1982-07-26
4765,4765,Q1eiphT00O,19,996.36,1974-03-07
4766,4766,rgqye91HAs,7,874.6,2021-07-28
4767,4767,Ne!GOl0H^t,1,338.18,1977-04-11
4768,4768,AKIRUE0szE,3,415.33,1985-10-07
4769,4769,gvR5uB&Z%K,20,513.16,2001-06-24
4770,4770,  Bfi$jQ%!,72,910.49,1964-04-28
4771,4771,g$3kLWWBYd,25,926.23,1959-06-08
4772,4772,8yzBTWRFM1,24,755.37,2008-06-09
4773,4773,3mkV#Bfh#V,2,106.4,2022-01-08
4774,4774,3 UdCNY&Hq,64,986.93,2008-10-19
4775,4775,nhXd&cEY$N,62,394.56,2023-10-18
4776,4776,GOc Dt3oSi,69,808.31,2003-02-06
4777,4777,mnk lpn7@s,47,338.78,1977-05-18
4778,4778,#p!DenbzCD,94,365.5,1980-03-04
4779,4779,f5gFWF8r7G,31,225.56,1998-12-21
4780,4780,q5m  Ko7pU,31,986.08,1989-09-06
4781,4781,b2WDlAG^9L,60,281.54,2020-09-05
4782,4782,^mt4iLI8IZ,9,817.8,2025-12-27
4783,4783,juw2k22L48,46,590.71,1989-11-12
4784,4784,0@7Od!fibQ,29,189.42,1992-10-02
4785,4785,T2@up&5pbi,88,130.96,1988-12-08
4786,4786,QAwFO0qzn5,86,407.72,1987-10-12
4787,4787,t3LeIbNKsQ,10,812.7,2001-11-14
4788,4788,bCv t9hJnt,52,615.26,1989-06-25
4789,4789,fk2eB1uYgT,56,416.32,fHLZbQ
4790,4790,YAPy&x!TPo,18,113.23,GmqsYz
4791,4791,aQ&YKE7gte,96,712.31,1996-04-25
4792,4792,%3pB@G1D^7,27,446.31,1966-03-06
4793,4793,DT%Bk5!$9s,93,137.26,2009-04-08
4794,4794,PrlWGZm18s,20,948.34,1972-06-19
4795,4795,&x16r*C1lD,14,738.4,1993-11-27
4796,4796,ydl9JrNh$v,29,830.27,1960-02-28
4797,4797,T0PX!GzLCF,78,841.09,2006-08-21
4798,4798,&N07@MZ5Hm,74,403.29,2006-10-02
4799,4799,qd2#IuXy2S,2,913.22,1990-08-22
4800,4800,$3LjAR1gDg,89,295.62,1982-02-08
4801,4801,!gpO7#wnra,48,539.47,2015-06-02
4802,4802,yI3tAGO&mr,90,126.88,2009-03-03
4803,4803,ANFVyM4ND9,74,698.79,1979-02-14
4804,4804,r#JU*$CLX2,34,362.55,2023-05-06
4805,4805,Hwm3J !bZC,51,279.0,l3nw0d
4806,4806,WqKrTwVCAK,2,672.8,2010-02-15
4807,4807,Y^*t*^emmR,22,463.37,1979-01-12
4808,4808,tnP3&FHAsp,28,32.66,2009-08-03
4809,4809,2OgLTlEKV^,22,596.51,1993-08-12
4810,4810,EKR0Rj2s9v,76,669.54,2006-07-05
4811,4811,&AwHpUefEq,39,135.73,1967-11-01
4812,4812,0R2@SUXKUr,97,912.27,T1gVpw
4813,4813,Ek$I4CSNbJ,70,916.55,1966-08-24
4814,4814,F8!04fXTC!,100,463.03,2015-12-14
4815,4815,N3H0%p Je9,86,102.11,1983-01-24
4816,4816,uSYeOK!Qdw,67,94.65,1963-10-20
4817,4817,Qxk0ROn#9W,70,375.74,LLVKBd
4818,4818,@eFhiQtkWm,91,915.03,2020-02-24
4819,4819,*R@MlwlhdT,76,591.49,2008-08-07
4820,4820,j8r@C#RINy,49,207.37,1983-01-22
4821,4821,VKcNcH38$F,94,768.32,DKI62H
4822,4822,89VZ$dhk!K,42,512.52,1977-02-17
4823,4823,qNhzC5#ZN7,56,466.94,1960-10-10
4824,4824,Sm2bPk^KG1,100,203.45,1959-07-24
4825,4825,huB*DmPLB*,82,151.91,1969-10-17
4826,4826,Ua*8Qn tZs,31,514.09,1994-09-27
4827,4827,T $nvKcWWV,34,39.86,1955-10-26
4828,4828,YScmT0ah54,48,166.36,1991-07-07
4829,4829,UHjUaF14l2,59,341.78,1958-05-10
4830,4830,svsL5QIB!f,47,539.7,2020-02-28
4831,4831,ZfwsbTUXaB,24,177.31,1978-08-17
4832,4832,85AIzAKaAk,87,572.37,2012-04-09
4833,4833,rRRe2NMZVo,92,166.04,1976-01-28
4834,4834,Uc8AmtBLM!,22,43.93,1996-04-01
4835,4835,%IWiIq9mpN,14,890.28,1999-07-23
4836,4836,lJEY*hx^su,55,727.32,1957-04-17
4837,4837,wKUkgHKD75,76,929.48,2024-08-15
4838,4838,t#qdIxOVLJ,50,111.91,1967-10-23
4839,4839,!hMD5fctUv,16,690.93,1994-06-05
4840,4840,Sq$McrkWAJ,83,834.24,1953-06-02
4841,4841,9klGQ5$bnz,2,126.12,1973-03-20
4842,4842,4VwaStmg0J,74,597.58,1973-12-06
4843,4843,lyMnjuhy0J,51,634.79,2015-11-27
4844,4844,J8tlqZ^*Y8,90,938.4,1981-08-03
4845,4845,G0I5UakP0h,50,284.61,1979-07-22
4846,4846,PyF6$!thqs,57,271.24,2019-02-22
4847,4847,k0hnPJvK1f,1,462.62,1989-12-09
4848,4848,*zhQ8QFvXx,50,344.04,1995-09-17
4849,4849,BfgmjhgYz5,2,23.2,1975-08-07
4850,4850,AfQYCE$sjZ,84,737.83,1981-01-09
4851,4851,O6EG7VzS*l,93,431.48,1953-12-16
4852,4852,nj^@HL!S6o,61,567.83,WT7ctk
4853,4853,Ec1u!exi1d,56,802.87,1951-06-14
4854,4854,40py# BSvR,79,437.66,1993-01-26
4855,4855,iy2FBs8hJP,96,536.8,1964-05-17
4856,4856,1c 5y49lxP,15,843.25,1981-05-21
4857,4857,b8 SS UBfG,89,675.9,1958-11-13
4858,4858,U^gXO2mo6U,19,250.71,1999-03-08
4859,4859,wQA^Phs*$%,51,421.29,1967-05-03
4860,4860,rrW687go9h,76,67.07,1972-02-04
4861,4861,umd%mL^8Dj,18,476.15,1969-07-27
4862,4862,s62v$#r6Bp,26,154.56,1964-03-09
4863,4863,i%g%9Cl49X,96,86.45,2002-07-18
4864,4864,wcNVr@ro^H,48,467.17,1968-04-26
4865,4865,4C7BhW ln#,69,32.17,1997-10-17
4866,4866,ux$swWbIT3,98,256.51,1965-05-18
4867,4867,lcDjuv^VC4,66,277.43,1989-11-26
4868,4868,aeUNzRAEuL,45,34.19,1950-07-21
4869,4869,9NYF9HW$Nj,85,846.39,1970-04-16
4870,4870,NL1cNhNjDa,51,275.18,2015-10-17
4871,4871,C4N0l92rc ,75,390.6,1973-06-02
4872,4872,oNvG2KZk@E,76,660.67,2025-01-25
4873,4873,r*O6LEd6rj,97,51.02,1958-05-17
4874,4874,qX!X pY%cJ,13,283.03,1992-12-05
4875,4875,j1nZmYJ*GV,44,470.5,1957-06-24
4876,4876,ziqm#FcpJ!,21,730.06,1966-01-26
4877,4877,L%7f 7$o!q,44,643.41,2008-08-09
4878,4878,sdG6SghhZL,69,474.53,1984-09-27
4879,4879,hAhjLOGUGC,85,320.98,2003-12-28
4880,4880,8Hup679dqZ,74,15.28,2020-06-08
4881,4881,g6cdH25zn$,85,430.39,2000-07-12
4882,4882,t&n8VQ63TI,32,586.9,2010-12-15
4883,4883,erHGe4boh ,28,101.85,2010-10-05
4884,4884,R%vYq3AfUM,85,714.8,f5Nvde
4885,4885,OfVsGd1THX,32,286.58,2018-08-20
4886,4886,wdX9%dKq#h,50,581.24,1976-12-20
4887,4887,Hj4jivRK0m,65,151.83,1960-09-06
4888,4888,*&Dn2jMk&B,5,585.07,2006-02-17
